filename	onset	offset	event_label
DESED_WEI-3-1538	1.1420000000000001	10.0	Running_water
DESED_WEI-3-1538	7.803	8.869	Speech
DESED_WEI-3-1539	0.166	0.953	Speech
DESED_WEI-3-1539	2.551	2.8089999999999997	Dishes
DESED_WEI-3-1539	5.25	10.0	Running_water
DESED_WEI-3-1539	7.002000000000001	7.279	Dog
DESED_WEI-3-1539	7.975	8.74	Speech
DESED_WEI-3-153	1.217	1.5290000000000001	Alarm_bell_ringing
DESED_WEI-3-1540	0.355	1.828	Speech
DESED_WEI-3-1540	6.559	6.809	Speech
DESED_WEI-3-1540	9.293	10.0	Running_water
DESED_WEI-3-1540	9.629	9.879	Dishes
DESED_WEI-3-1541	3.065	3.359	Dishes
DESED_WEI-3-1541	4.355	10.0	Running_water
DESED_WEI-3-1542	1.537	10.0	Running_water
DESED_WEI-3-1543	6.2989999999999995	10.0	Running_water
DESED_WEI-3-1544	1.617	6.24	Running_water
DESED_WEI-3-1544	6.622999999999999	10.0	Running_water
DESED_WEI-3-1546	3.682	10.0	Running_water
DESED_WEI-3-1546	5.455	7.086	Speech
DESED_WEI-3-1548	2.803	10.0	Running_water
DESED_WEI-3-1548	2.9539999999999997	3.2039999999999997	Dishes
DESED_WEI-3-1548	3.117	3.824	Speech
DESED_WEI-3-1549	1.35	1.9909999999999999	Speech
DESED_WEI-3-1549	7.872000000000001	8.183	Alarm_bell_ringing
DESED_WEI-3-1549	9.732999999999999	10.0	Running_water
DESED_WEI-3-154	4.315	4.6739999999999995	Alarm_bell_ringing
DESED_WEI-3-154	5.252000000000001	5.574	Cat
DESED_WEI-3-154	7.154	8.335	Speech
DESED_WEI-3-154	7.712999999999999	8.024	Alarm_bell_ringing
DESED_WEI-3-154	9.525	10.0	Alarm_bell_ringing
DESED_WEI-3-1550	3.3489999999999998	9.352	Running_water
DESED_WEI-3-1550	4.684	7.108	Dishes
DESED_WEI-3-1550	7.8020000000000005	9.668	Speech
DESED_WEI-3-1551	0.106	4.887	Running_water
DESED_WEI-3-1551	2.1790000000000003	3.208	Speech
DESED_WEI-3-1551	7.156000000000001	7.662999999999999	Speech
DESED_WEI-3-1551	7.35	10.0	Running_water
DESED_WEI-3-1551	9.295	9.611	Alarm_bell_ringing
DESED_WEI-3-1553	1.234	10.0	Running_water
DESED_WEI-3-1554	0.777	10.0	Running_water
DESED_WEI-3-1555	1.694	2.259	Speech
DESED_WEI-3-1555	4.05	6.414	Speech
DESED_WEI-3-1555	5.586	10.0	Running_water
DESED_WEI-3-1556	1.037	2.184	Speech
DESED_WEI-3-1556	1.34	7.657	Running_water
DESED_WEI-3-1557	1.22	10.0	Running_water
DESED_WEI-3-1557	5.83	6.135	Dishes
DESED_WEI-3-1558	2.077	10.0	Running_water
DESED_WEI-3-1558	8.503	9.676	Speech
DESED_WEI-3-155	0.034	0.35100000000000003	Alarm_bell_ringing
DESED_WEI-3-155	1.921	2.702	Alarm_bell_ringing
DESED_WEI-3-155	3.573	10.0	Alarm_bell_ringing
DESED_WEI-3-155	5.103	6.065	Speech
DESED_WEI-3-155	9.665	10.0	Speech
DESED_WEI-3-1560	1.536	8.914	Running_water
DESED_WEI-3-1560	8.843	9.093	Dishes
DESED_WEI-3-1561	5.12	10.0	Running_water
DESED_WEI-3-1563	0.83	9.445	Running_water
DESED_WEI-3-1563	9.228	10.0	Speech
DESED_WEI-3-1564	0.054000000000000006	0.371	Speech
DESED_WEI-3-1564	0.054000000000000006	8.267999999999999	Running_water
DESED_WEI-3-1564	1.229	3.6189999999999998	Speech
DESED_WEI-3-1564	6.382000000000001	7.114	Speech
DESED_WEI-3-1564	9.517999999999999	10.0	Speech
DESED_WEI-3-1566	0.282	10.0	Running_water
DESED_WEI-3-1566	6.609	10.0	Dog
DESED_WEI-3-1566	7.025	7.941	Dishes
DESED_WEI-3-1567	0.441	1.538	Dishes
DESED_WEI-3-1567	1.2990000000000002	2.411	Speech
DESED_WEI-3-1567	2.918	3.483	Dishes
DESED_WEI-3-1567	5.003	10.0	Running_water
DESED_WEI-3-1568	0.731	1.31	Dishes
DESED_WEI-3-1568	3.514	6.922000000000001	Dog
DESED_WEI-3-1568	6.021	10.0	Running_water
DESED_WEI-3-1569	1.255	1.505	Dishes
DESED_WEI-3-1569	3.08	10.0	Running_water
DESED_WEI-3-156	2.282	2.594	Alarm_bell_ringing
DESED_WEI-3-1570	2.0340000000000003	8.267000000000001	Running_water
DESED_WEI-3-1570	2.12	2.37	Dishes
DESED_WEI-3-1570	7.76	8.01	Alarm_bell_ringing
DESED_WEI-3-1570	8.915	10.0	Running_water
DESED_WEI-3-1574	0.67	10.0	Running_water
DESED_WEI-3-1574	3.655	3.948	Dishes
DESED_WEI-3-1577	0.557	1.818	Speech
DESED_WEI-3-1577	2.6489999999999996	3.083	Speech
DESED_WEI-3-1577	3.072	3.64	Dishes
DESED_WEI-3-1577	4.747	7.52	Running_water
DESED_WEI-3-1577	5.544	6.92	Speech
DESED_WEI-3-1577	8.503	8.753	Dishes
DESED_WEI-3-1578	0.198	10.0	Running_water
DESED_WEI-3-1581	0.9740000000000001	2.214	Speech
DESED_WEI-3-1581	2.795	10.0	Running_water
DESED_WEI-3-1581	6.385	7.981	Speech
DESED_WEI-3-1581	7.8	8.18	Dog
DESED_WEI-3-1582	0.667	10.0	Running_water
DESED_WEI-3-1582	5.977	9.3	Speech
DESED_WEI-3-1585	7.695	10.0	Running_water
DESED_WEI-3-1586	1.528	1.882	Dishes
DESED_WEI-3-1586	1.716	5.27	Speech
DESED_WEI-3-1586	5.035	10.0	Running_water
DESED_WEI-3-1586	6.531000000000001	7.212000000000001	Speech
DESED_WEI-3-1587	3.853	5.104	Speech
DESED_WEI-3-1587	6.894	10.0	Running_water
DESED_WEI-3-1587	9.213	10.0	Speech
DESED_WEI-3-1588	2.6710000000000003	3.16	Speech
DESED_WEI-3-1588	5.4	6.041	Speech
DESED_WEI-3-1588	5.7010000000000005	10.0	Running_water
DESED_WEI-3-1588	7.466	9.985	Speech
DESED_WEI-3-1589	0.419	0.976	Speech
DESED_WEI-3-1589	1.6280000000000001	1.8780000000000001	Dishes
DESED_WEI-3-1589	2.5269999999999997	5.942	Running_water
DESED_WEI-3-1589	5.297000000000001	7.575	Speech
DESED_WEI-3-1589	7.897	10.0	Running_water
DESED_WEI-3-1589	8.605	8.855	Dishes
DESED_WEI-3-158	0.809	2.202	Speech
DESED_WEI-3-158	2.1959999999999997	2.4459999999999997	Alarm_bell_ringing
DESED_WEI-3-158	3.0	3.877	Cat
DESED_WEI-3-158	3.438	4.659	Speech
DESED_WEI-3-158	6.709	6.968	Speech
DESED_WEI-3-158	8.725	10.0	Speech
DESED_WEI-3-158	8.998	10.0	Dog
DESED_WEI-3-1590	7.986000000000001	10.0	Running_water
DESED_WEI-3-1593	2.688	2.983	Dishes
DESED_WEI-3-1593	4.663	4.913	Speech
DESED_WEI-3-1593	5.275	10.0	Running_water
DESED_WEI-3-1593	6.099	6.404	Dishes
DESED_WEI-3-1593	9.687999999999999	10.0	Speech
DESED_WEI-3-1594	9.311	10.0	Running_water
DESED_WEI-3-1597	3.23	5.932	Speech
DESED_WEI-3-1597	4.377	8.646	Running_water
DESED_WEI-3-1598	1.923	3.725	Speech
DESED_WEI-3-1598	2.6439999999999997	8.946	Running_water
DESED_WEI-3-1598	8.446	10.0	Speech
DESED_WEI-3-1599	0.332	1.7519999999999998	Speech
DESED_WEI-3-1599	1.7	10.0	Running_water
DESED_WEI-3-1599	3.4360000000000004	4.165	Speech
DESED_WEI-3-1599	8.58	9.692	Speech
DESED_WEI-3-159	0.027999999999999997	0.34299999999999997	Alarm_bell_ringing
DESED_WEI-3-159	1.189	1.574	Dog
DESED_WEI-3-159	1.482	6.495	Alarm_bell_ringing
DESED_WEI-3-159	3.64	4.1610000000000005	Speech
DESED_WEI-3-159	5.34	7.195	Speech
DESED_WEI-3-159	7.706	8.347000000000001	Speech
DESED_WEI-3-159	9.001	9.529	Speech
DESED_WEI-3-1600	4.736000000000001	7.8229999999999995	Speech
DESED_WEI-3-1601	2.291	2.7689999999999997	Speech
DESED_WEI-3-1601	5.348	9.302	Speech
DESED_WEI-3-1601	7.385	7.635	Dishes
DESED_WEI-3-1603	8.19	9.302	Speech
DESED_WEI-3-1604	2.437	2.735	Dog
DESED_WEI-3-1604	4.919	5.396	Speech
DESED_WEI-3-1604	7.422000000000001	9.727	Speech
DESED_WEI-3-1604	8.658	8.908	Dishes
DESED_WEI-3-1605	2.34	6.184	Speech
DESED_WEI-3-1605	2.37	2.636	Dog
DESED_WEI-3-1605	3.0260000000000002	3.858	Dishes
DESED_WEI-3-1605	7.716	7.966	Dishes
DESED_WEI-3-1605	8.85	9.1	Dishes
DESED_WEI-3-1607	6.827999999999999	7.907	Speech
DESED_WEI-3-1609	0.045	1.936	Speech
DESED_WEI-3-1609	2.7039999999999997	4.591	Speech
DESED_WEI-3-1609	3.258	3.701	Dog
DESED_WEI-3-1609	6.587999999999999	7.22	Speech
DESED_WEI-3-1609	8.117	10.0	Speech
DESED_WEI-3-1609	9.341000000000001	10.0	Dog
DESED_WEI-3-160	0.162	2.489	Alarm_bell_ringing
DESED_WEI-3-160	3.935	6.968	Alarm_bell_ringing
DESED_WEI-3-160	6.6160000000000005	7.501	Speech
DESED_WEI-3-160	7.8839999999999995	10.0	Speech
DESED_WEI-3-1610	4.76	7.7	Speech
DESED_WEI-3-1611	0.032	1.435	Speech
DESED_WEI-3-1611	2.2680000000000002	3.687	Dishes
DESED_WEI-3-1611	3.1239999999999997	6.31	Speech
DESED_WEI-3-1611	7.172000000000001	7.732	Speech
DESED_WEI-3-1611	8.532	10.0	Speech
DESED_WEI-3-1612	0.515	1.915	Dishes
DESED_WEI-3-1612	2.311	5.285	Speech
DESED_WEI-3-1612	5.722	7.8629999999999995	Speech
DESED_WEI-3-1612	6.595	10.0	Frying
DESED_WEI-3-1614	5.287999999999999	5.632000000000001	Speech
DESED_WEI-3-1615	0.319	6.853	Speech
DESED_WEI-3-1615	0.8059999999999999	1.056	Alarm_bell_ringing
DESED_WEI-3-1615	4.955	10.0	Vacuum_cleaner
DESED_WEI-3-1615	8.407	9.292	Speech
DESED_WEI-3-1618	0.562	1.0390000000000001	Speech
DESED_WEI-3-1618	2.376	2.6260000000000003	Alarm_bell_ringing
DESED_WEI-3-1618	4.888999999999999	5.364	Cat
DESED_WEI-3-1618	5.579	8.504	Speech
DESED_WEI-3-1618	9.245	9.601	Dishes
DESED_WEI-3-161	3.391	4.575	Speech
DESED_WEI-3-161	7.562	7.812	Alarm_bell_ringing
DESED_WEI-3-1620	5.417000000000001	6.138999999999999	Speech
DESED_WEI-3-1620	7.625	8.307	Speech
DESED_WEI-3-1621	1.817	2.3280000000000003	Dishes
DESED_WEI-3-1621	2.421	3.9789999999999996	Speech
DESED_WEI-3-1621	3.858	4.607	Dishes
DESED_WEI-3-1621	4.922	5.172000000000001	Dishes
DESED_WEI-3-1621	5.396	5.916	Speech
DESED_WEI-3-1621	5.984	8.561	Alarm_bell_ringing
DESED_WEI-3-1621	6.395	8.157	Speech
DESED_WEI-3-1621	7.651	7.986000000000001	Dog
DESED_WEI-3-1621	8.214	8.464	Dishes
DESED_WEI-3-1621	9.252	9.654	Speech
DESED_WEI-3-1623	1.768	3.173	Blender
DESED_WEI-3-1623	3.513	4.39	Dishes
DESED_WEI-3-1623	7.494	7.907	Dishes
DESED_WEI-3-1623	9.45	10.0	Speech
DESED_WEI-3-1624	7.557	8.537	Speech
DESED_WEI-3-1626	0.278	1.01	Speech
DESED_WEI-3-1626	3.841	4.785	Speech
DESED_WEI-3-1626	8.367	9.837	Cat
DESED_WEI-3-1626	8.702	10.0	Speech
DESED_WEI-3-1629	0.879	2.2359999999999998	Dog
DESED_WEI-3-1629	2.265	3.03	Speech
DESED_WEI-3-1629	3.2910000000000004	4.3180000000000005	Speech
DESED_WEI-3-1629	3.987	5.084	Dishes
DESED_WEI-3-162	8.974	9.288	Alarm_bell_ringing
DESED_WEI-3-1630	0.628	2.969	Speech
DESED_WEI-3-1630	2.16	2.41	Dog
DESED_WEI-3-1630	3.0189999999999997	3.386	Dishes
DESED_WEI-3-1630	4.053	7.242000000000001	Speech
DESED_WEI-3-1630	4.136	4.761	Dog
DESED_WEI-3-1630	5.276	5.553999999999999	Dog
DESED_WEI-3-1631	6.937	8.027000000000001	Cat
DESED_WEI-3-1631	9.121	10.0	Speech
DESED_WEI-3-1632	0.5489999999999999	2.483	Dog
DESED_WEI-3-1632	1.365	2.741	Speech
DESED_WEI-3-1632	4.31	5.109	Cat
DESED_WEI-3-1632	4.9030000000000005	6.124	Speech
DESED_WEI-3-1632	8.47	9.031	Speech
DESED_WEI-3-1633	3.594	3.8739999999999997	Speech
DESED_WEI-3-1633	6.926	9.183	Speech
DESED_WEI-3-1633	8.215	9.607000000000001	Blender
DESED_WEI-3-1634	1.023	4.575	Speech
DESED_WEI-3-1634	1.624	1.874	Dishes
DESED_WEI-3-1634	2.295	2.595	Dog
DESED_WEI-3-1634	3.3280000000000003	5.132000000000001	Blender
DESED_WEI-3-1634	5.476	5.8	Dishes
DESED_WEI-3-1634	6.787000000000001	10.0	Frying
DESED_WEI-3-1634	9.252	10.0	Speech
DESED_WEI-3-1635	0.33299999999999996	0.953	Speech
DESED_WEI-3-1635	1.409	1.886	Speech
DESED_WEI-3-1635	1.695	1.945	Dishes
DESED_WEI-3-1635	8.566	9.527999999999999	Speech
DESED_WEI-3-1636	3.173	4.292	Speech
DESED_WEI-3-1636	5.016	5.619	Cat
DESED_WEI-3-1636	7.46	8.835	Speech
DESED_WEI-3-1636	9.658	10.0	Speech
DESED_WEI-3-1638	2.285	2.883	Speech
DESED_WEI-3-1638	3.977	4.305	Dishes
DESED_WEI-3-1638	7.706	10.0	Speech
DESED_WEI-3-1639	0.44	1.692	Speech
DESED_WEI-3-1639	5.807	7.047999999999999	Speech
DESED_WEI-3-1639	8.172	9.97	Speech
DESED_WEI-3-163	0.012	1.558	Alarm_bell_ringing
DESED_WEI-3-163	0.619	1.87	Speech
DESED_WEI-3-163	2.6210000000000004	2.98	Alarm_bell_ringing
DESED_WEI-3-163	4.027	4.277	Alarm_bell_ringing
DESED_WEI-3-163	4.488	5.672000000000001	Speech
DESED_WEI-3-163	6.188	10.0	Alarm_bell_ringing
DESED_WEI-3-163	6.301	7.11	Speech
DESED_WEI-3-1640	1.423	4.169	Speech
DESED_WEI-3-1640	4.473	5.63	Speech
DESED_WEI-3-1640	6.325	8.001	Speech
DESED_WEI-3-1640	8.183	8.505	Cat
DESED_WEI-3-1642	1.095	1.345	Dishes
DESED_WEI-3-1642	6.678	8.41	Speech
DESED_WEI-3-1643	2.359	2.8360000000000003	Speech
DESED_WEI-3-1643	4.864	5.695	Cat
DESED_WEI-3-1643	5.269	8.917	Alarm_bell_ringing
DESED_WEI-3-1643	6.077999999999999	9.002	Speech
DESED_WEI-3-1644	1.053	1.3090000000000002	Dog
DESED_WEI-3-1644	1.199	4.402	Speech
DESED_WEI-3-1644	5.343	6.3389999999999995	Speech
DESED_WEI-3-1644	6.095	10.0	Frying
DESED_WEI-3-1644	6.195	10.0	Vacuum_cleaner
DESED_WEI-3-1645	2.4730000000000003	2.7230000000000003	Dishes
DESED_WEI-3-1645	2.502	2.9360000000000004	Speech
DESED_WEI-3-1645	6.982	8.048	Speech
DESED_WEI-3-1646	0.32799999999999996	1.578	Speech
DESED_WEI-3-1646	1.325	2.822	Dog
DESED_WEI-3-1646	2.29	2.591	Speech
DESED_WEI-3-1646	3.1489999999999996	3.593	Dishes
DESED_WEI-3-1646	4.934	6.997999999999999	Speech
DESED_WEI-3-1646	5.308	5.558	Dishes
DESED_WEI-3-1646	6.818	7.075	Dishes
DESED_WEI-3-1646	8.267999999999999	9.155	Speech
DESED_WEI-3-1648	2.5669999999999997	5.391	Speech
DESED_WEI-3-1648	5.092	5.574	Dog
DESED_WEI-3-1648	5.954	6.204	Dishes
DESED_WEI-3-1648	7.568	8.372	Blender
DESED_WEI-3-1648	9.234	10.0	Speech
DESED_WEI-3-1649	2.108	2.535	Speech
DESED_WEI-3-1649	9.02	10.0	Alarm_bell_ringing
DESED_WEI-3-164	0.106	0.35600000000000004	Speech
DESED_WEI-3-164	1.78	2.097	Alarm_bell_ringing
DESED_WEI-3-164	9.611	10.0	Speech
DESED_WEI-3-1650	0.518	1.082	Speech
DESED_WEI-3-1651	0.539	1.371	Dishes
DESED_WEI-3-1651	1.036	1.3519999999999999	Alarm_bell_ringing
DESED_WEI-3-1651	1.4269999999999998	10.0	Frying
DESED_WEI-3-1651	1.537	4.391	Speech
DESED_WEI-3-1651	5.577000000000001	5.827000000000001	Speech
DESED_WEI-3-1651	6.78	8.304	Speech
DESED_WEI-3-1652	0.836	1.093	Dishes
DESED_WEI-3-1652	2.7489999999999997	4.609	Speech
DESED_WEI-3-1652	8.509	9.879	Speech
DESED_WEI-3-1653	1.5919999999999999	2.081	Speech
DESED_WEI-3-1653	4.922	5.652	Speech
DESED_WEI-3-1655	0.094	3.2430000000000003	Speech
DESED_WEI-3-1655	0.812	1.062	Dishes
DESED_WEI-3-1655	2.351	2.785	Dog
DESED_WEI-3-1655	3.0389999999999997	3.68	Dog
DESED_WEI-3-1655	3.447	10.0	Frying
DESED_WEI-3-1655	4.508	6.577000000000001	Speech
DESED_WEI-3-1655	8.057	8.683	Speech
DESED_WEI-3-1655	9.66	10.0	Speech
DESED_WEI-3-1656	0.223	1.392	Speech
DESED_WEI-3-1656	0.293	1.805	Dishes
DESED_WEI-3-1656	3.5869999999999997	3.907	Alarm_bell_ringing
DESED_WEI-3-1656	8.179	8.604	Speech
DESED_WEI-3-1656	9.683	10.0	Speech
DESED_WEI-3-1658	1.8430000000000002	2.349	Cat
DESED_WEI-3-1658	3.853	4.152	Dog
DESED_WEI-3-1658	4.676	6.292000000000001	Speech
DESED_WEI-3-1659	3.0980000000000003	3.585	Alarm_bell_ringing
DESED_WEI-3-1659	5.417000000000001	5.756	Speech
DESED_WEI-3-1659	5.954	7.33	Speech
DESED_WEI-3-1659	6.654	6.994	Dog
DESED_WEI-3-1659	8.15	10.0	Speech
DESED_WEI-3-165	0.591	1.239	Cat
DESED_WEI-3-165	3.7960000000000003	4.11	Alarm_bell_ringing
DESED_WEI-3-165	7.25	7.53	Speech
DESED_WEI-3-165	9.13	10.0	Alarm_bell_ringing
DESED_WEI-3-1660	2.616	5.537999999999999	Speech
DESED_WEI-3-1660	6.03	7.059	Speech
DESED_WEI-3-1661	0.705	1.318	Dishes
DESED_WEI-3-1661	1.883	2.133	Cat
DESED_WEI-3-1661	2.066	4.198	Speech
DESED_WEI-3-1661	4.888999999999999	5.138999999999999	Dishes
DESED_WEI-3-1661	7.53	7.9879999999999995	Speech
DESED_WEI-3-1661	7.593999999999999	7.843999999999999	Dishes
DESED_WEI-3-1661	7.7010000000000005	8.019	Alarm_bell_ringing
DESED_WEI-3-1661	8.825	10.0	Speech
DESED_WEI-3-1663	3.1910000000000003	4.4639999999999995	Cat
DESED_WEI-3-1663	3.767	4.599	Dishes
DESED_WEI-3-1663	3.785	4.243	Speech
DESED_WEI-3-1663	4.989	7.16	Speech
DESED_WEI-3-1663	6.289	6.853	Dishes
DESED_WEI-3-1663	6.542999999999999	7.61	Blender
DESED_WEI-3-1663	7.903	9.701	Speech
DESED_WEI-3-1664	3.832	4.16	Dishes
DESED_WEI-3-1664	6.231	7.755	Speech
DESED_WEI-3-1665	0.071	0.893	Speech
DESED_WEI-3-1665	0.34299999999999997	1.7619999999999998	Dishes
DESED_WEI-3-1665	1.176	2.2880000000000003	Speech
DESED_WEI-3-1665	2.5839999999999996	3.2239999999999998	Speech
DESED_WEI-3-1665	4.83	9.542	Speech
DESED_WEI-3-1665	6.669	8.558	Dog
DESED_WEI-3-1666	0.025	1.306	Speech
DESED_WEI-3-1666	1.034	1.419	Dog
DESED_WEI-3-1666	1.6280000000000001	1.964	Speech
DESED_WEI-3-1666	2.445	3.157	Speech
DESED_WEI-3-1666	3.545	6.699	Speech
DESED_WEI-3-1666	7.257999999999999	10.0	Speech
DESED_WEI-3-1666	8.379	9.004	Dog
DESED_WEI-3-1667	0.703	6.476	Speech
DESED_WEI-3-1667	6.724	10.0	Speech
DESED_WEI-3-1667	8.157	8.558	Dog
DESED_WEI-3-1668	0.8059999999999999	6.082999999999999	Dog
DESED_WEI-3-1668	2.077	2.605	Speech
DESED_WEI-3-1668	3.5669999999999997	4.133	Dishes
DESED_WEI-3-1668	4.744	5.966	Speech
DESED_WEI-3-1668	7.308	10.0	Cat
DESED_WEI-3-1668	8.632	8.977	Speech
DESED_WEI-3-1669	1.959	4.478	Speech
DESED_WEI-3-166	4.194	4.872	Alarm_bell_ringing
DESED_WEI-3-166	5.166	8.814	Alarm_bell_ringing
DESED_WEI-3-166	6.254	6.577999999999999	Dishes
DESED_WEI-3-166	7.62	7.879	Speech
DESED_WEI-3-1670	1.949	2.248	Dog
DESED_WEI-3-1670	2.5789999999999997	3.3939999999999997	Speech
DESED_WEI-3-1670	3.073	3.6489999999999996	Dishes
DESED_WEI-3-1670	4.016	5.127999999999999	Speech
DESED_WEI-3-1670	5.484	6.125	Alarm_bell_ringing
DESED_WEI-3-1670	6.292999999999999	6.989	Speech
DESED_WEI-3-1670	6.487	6.742999999999999	Dishes
DESED_WEI-3-1670	7.886	8.718	Speech
DESED_WEI-3-1670	9.744	10.0	Speech
DESED_WEI-3-1672	0.5539999999999999	0.996	Dog
DESED_WEI-3-1672	1.7180000000000002	2.8739999999999997	Speech
DESED_WEI-3-1672	2.812	3.353	Cat
DESED_WEI-3-1672	3.188	4.349	Speech
DESED_WEI-3-1673	0.493	0.743	Dishes
DESED_WEI-3-1673	0.955	3.347	Alarm_bell_ringing
DESED_WEI-3-1673	2.394	10.0	Frying
DESED_WEI-3-1673	3.907	6.074	Alarm_bell_ringing
DESED_WEI-3-1673	6.297999999999999	6.62	Cat
DESED_WEI-3-1673	6.9510000000000005	7.912999999999999	Speech
DESED_WEI-3-1673	7.957999999999999	8.449	Dishes
DESED_WEI-3-1673	8.777000000000001	10.0	Speech
DESED_WEI-3-1673	9.247	9.559	Alarm_bell_ringing
DESED_WEI-3-1674	0.812	1.146	Dog
DESED_WEI-3-1674	2.28	4.289	Speech
DESED_WEI-3-1674	2.452	3.028	Dishes
DESED_WEI-3-1674	3.35	4.136	Cat
DESED_WEI-3-1674	6.042000000000001	10.0	Speech
DESED_WEI-3-1674	7.393	7.712999999999999	Alarm_bell_ringing
DESED_WEI-3-1674	8.997	9.315	Alarm_bell_ringing
DESED_WEI-3-1675	0.368	1.744	Speech
DESED_WEI-3-1675	2.569	5.082	Speech
DESED_WEI-3-1675	2.967	3.306	Dog
DESED_WEI-3-1675	3.147	3.408	Dishes
DESED_WEI-3-1675	8.817	9.067	Dishes
DESED_WEI-3-1677	3.8560000000000003	4.671	Speech
DESED_WEI-3-1677	6.375	6.865	Speech
DESED_WEI-3-1677	9.361	10.0	Speech
DESED_WEI-3-1678	3.8539999999999996	6.928	Speech
DESED_WEI-3-1679	0.5670000000000001	1.07	Dishes
DESED_WEI-3-1679	1.169	3.06	Speech
DESED_WEI-3-1679	2.6060000000000003	3.7760000000000002	Dog
DESED_WEI-3-1679	5.653	6.382999999999999	Speech
DESED_WEI-3-1679	8.008	10.0	Speech
DESED_WEI-3-1679	8.883	9.341000000000001	Dog
DESED_WEI-3-167	2.658	5.484	Alarm_bell_ringing
DESED_WEI-3-167	5.02	7.412999999999999	Speech
DESED_WEI-3-167	9.327	9.885	Speech
DESED_WEI-3-1681	2.54	4.4	Speech
DESED_WEI-3-1681	4.521	4.8919999999999995	Dishes
DESED_WEI-3-1681	5.827999999999999	6.148	Alarm_bell_ringing
DESED_WEI-3-1681	6.225	8.116	Speech
DESED_WEI-3-1682	7.282	9.801	Speech
DESED_WEI-3-1683	2.929	4.305	Speech
DESED_WEI-3-1685	0.085	1.146	Dog
DESED_WEI-3-1685	0.133	10.0	Blender
DESED_WEI-3-1685	1.34	2.258	Dishes
DESED_WEI-3-1685	4.649	5.105	Dog
DESED_WEI-3-1685	5.457000000000001	6.164	Speech
DESED_WEI-3-1685	6.648	10.0	Running_water
DESED_WEI-3-1685	9.545	10.0	Speech
DESED_WEI-3-1686	0.711	1.972	Speech
DESED_WEI-3-1686	1.626	1.959	Alarm_bell_ringing
DESED_WEI-3-1686	3.049	3.661	Speech
DESED_WEI-3-1686	3.798	4.363	Dishes
DESED_WEI-3-1686	9.093	9.343	Dishes
DESED_WEI-3-1688	0.321	0.5720000000000001	Dog
DESED_WEI-3-1688	0.878	1.671	Speech
DESED_WEI-3-1688	3.898	10.0	Electric_shaver_toothbrush
DESED_WEI-3-1688	6.5520000000000005	6.874	Cat
DESED_WEI-3-1688	6.961	7.263	Speech
DESED_WEI-3-1688	7.702000000000001	7.952000000000001	Dishes
DESED_WEI-3-1688	8.956	9.433	Speech
DESED_WEI-3-1689	1.985	3.91	Speech
DESED_WEI-3-1689	6.233	10.0	Blender
DESED_WEI-3-1689	8.378	9.948	Speech
DESED_WEI-3-1690	0.469	1.65	Speech
DESED_WEI-3-1690	0.7440000000000001	1.097	Alarm_bell_ringing
DESED_WEI-3-1690	3.6489999999999996	4.7860000000000005	Speech
DESED_WEI-3-1690	3.844	4.615	Dog
DESED_WEI-3-1690	4.766	5.362	Dog
DESED_WEI-3-1690	5.694	7.148	Speech
DESED_WEI-3-1690	7.047999999999999	7.3870000000000005	Dog
DESED_WEI-3-1690	7.815	8.065000000000001	Alarm_bell_ringing
DESED_WEI-3-1690	8.193	8.825	Speech
DESED_WEI-3-1691	4.196000000000001	6.474	Speech
DESED_WEI-3-1692	9.578	10.0	Speech
DESED_WEI-3-1694	1.297	1.6740000000000002	Dog
DESED_WEI-3-1694	5.687	5.98	Dishes
DESED_WEI-3-1694	6.348	6.96	Speech
DESED_WEI-3-1694	7.229	10.0	Frying
DESED_WEI-3-1694	8.557	8.844	Dog
DESED_WEI-3-1694	8.868	9.249	Speech
DESED_WEI-3-1696	4.85	6.653	Speech
DESED_WEI-3-1697	0.7020000000000001	6.81	Speech
DESED_WEI-3-1697	8.032	9.83	Speech
DESED_WEI-3-1699	1.006	2.637	Speech
DESED_WEI-3-1699	7.563	9.295	Speech
DESED_WEI-3-169	4.184	9.905	Alarm_bell_ringing
DESED_WEI-3-16	0.32299999999999995	2.971	Alarm_bell_ringing
DESED_WEI-3-16	6.277	6.527	Alarm_bell_ringing
DESED_WEI-3-16	7.361000000000001	9.015	Speech
DESED_WEI-3-16	9.29	10.0	Dog
DESED_WEI-3-1700	0.125	3.0180000000000002	Speech
DESED_WEI-3-1700	2.322	2.804	Dog
DESED_WEI-3-1700	3.282	4.758	Speech
DESED_WEI-3-1700	5.056	9.21	Dishes
DESED_WEI-3-1700	5.376	7.752000000000001	Blender
DESED_WEI-3-1700	5.694	6.037999999999999	Speech
DESED_WEI-3-1700	8.128	8.511000000000001	Dog
DESED_WEI-3-1700	9.039	10.0	Electric_shaver_toothbrush
DESED_WEI-3-1701	1.4040000000000001	2.191	Speech
DESED_WEI-3-1702	3.457	4.056	Speech
DESED_WEI-3-1702	4.88	5.251	Dishes
DESED_WEI-3-1702	9.083	10.0	Speech
DESED_WEI-3-1702	9.619	10.0	Dishes
DESED_WEI-3-1704	2.5469999999999997	2.892	Speech
DESED_WEI-3-1704	4.23	5.861000000000001	Speech
DESED_WEI-3-1705	3.238	3.6039999999999996	Dishes
DESED_WEI-3-1705	4.459	5.263999999999999	Speech
DESED_WEI-3-1705	4.817	5.127999999999999	Alarm_bell_ringing
DESED_WEI-3-1705	5.704	10.0	Speech
